WORD,fdistAll,fdistMath,fdistPhys,fdistStat,fdistComp
sbu,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
urea,0.00011929816704790078,0.0,0.0005648833733096952,0.0,0.0
ncep,0.00010094460288668528,0.0,0.0004779782389543574,0.0,0.0
chanc,0.0020188920577337054,0.0004401282533730329,0.0017381026871067544,0.003466584032322091,0.0022232344676124003
ulc,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
prom,8.259103872546977e-05,0.0,0.0,0.0,0.00022737625236945004
gaussian,0.033541138504621336,0.010254988303591667,0.013904821496854035,0.11575008634753518,0.009196106206942202
edhibou,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
schottki,0.00037624806530491787,0.0009242693320833692,0.0008690513435533772,0.0,0.0
astrocladist,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
westernmost,3.670712832243101e-05,0.0,0.00017381026871067545,0.0,0.0
znn,5.5060692483646513e-05,0.0,0.0,0.0,0.00015158416824630002
disquisition,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
twed,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
gflop,6.423747456425427e-05,0.0,8.690513435533772e-05,0.0,0.00012632014020525002
dnls,4.5883910403038765e-05,0.0,0.00013035770153300657,0.0,5.052805608210001e-05
gyrofrequ,5.5060692483646513e-05,0.0,0.00026071540306601314,0.0,0.0
newelski,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
crosspolytop,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
mecheri,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
tmr,0.00014682851328972404,0.0,4.345256717766886e-05,0.0,0.00037896042061575004
feather,6.423747456425427e-05,8.802565067460659e-05,0.00013035770153300657,0.0,5.052805608210001e-05
eop,0.00011012138496729303,0.0,0.0003476205374213509,0.0,0.00010105611216420002
revers,0.011599452549888199,0.006689949451270099,0.012731602183056976,0.008455083005663638,0.015638433357409953
vxwork,4.5883910403038765e-05,0.0,8.690513435533772e-05,0.0,7.579208412315001e-05
rourk,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
killer,0.0001376517312091163,4.4012825337303293e-05,0.0002172628358883443,0.00016910166011327275,0.00012632014020525002
carbon,0.004707689207351777,4.4012825337303293e-05,0.01933639239406264,0.0011414362057645911,0.0010105611216420002
stepanov,2.7530346241823257e-05,4.4012825337303293e-05,8.690513435533772e-05,0.0,0.0
offlin,0.0024226704692804466,0.0,0.0004345256717766886,0.0015219149410194547,0.005507558112948901
traumat,0.00014682851328972404,0.0,0.000608335940487364,8.455083005663638e-05,0.0
warmest,3.670712832243101e-05,0.0,8.690513435533772e-05,8.455083005663638e-05,0.0
purport,0.00024777311617640933,8.802565067460659e-05,0.000304167970243682,0.0003382033202265455,0.00025264028041050004
himalaya,7.341425664486202e-05,0.0,0.0003476205374213509,0.0,0.0
virtex,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
szemeredi,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
drc,4.5883910403038765e-05,0.0,0.00013035770153300657,4.227541502831819e-05,2.5264028041050006e-05
lip,0.00029365702657944807,4.4012825337303293e-05,0.0003476205374213509,0.0002536524901699091,0.00042948847669785004
demand,0.01090201711176201,0.0004841410787103362,0.0067351479125386735,0.012090768698099,0.0185943246382128
charm,3.670712832243101e-05,0.0,0.00017381026871067545,0.0,0.0
bivector,0.00018353564161215506,0.0007042052053968527,4.345256717766886e-05,0.00012682624508495455,0.0
otri,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
tire,8.259103872546977e-05,4.4012825337303293e-05,0.0002172628358883443,0.0,7.579208412315001e-05
plrs,4.5883910403038765e-05,0.0,0.0,8.455083005663638e-05,7.579208412315001e-05
ehr,0.0004221319757079566,0.0,0.0,0.0008455083005663637,0.0006568647290673001
interject,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
jackowski,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
sont,7.341425664486202e-05,4.4012825337303293e-05,4.345256717766886e-05,0.0,0.00015158416824630002
aubri,6.423747456425427e-05,0.0002640769520238197,0.0,0.0,2.5264028041050006e-05
alphanumer,6.423747456425427e-05,0.0,0.0,0.0,0.00017684819628735002
goldwass,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
abacus,2.7530346241823257e-05,4.4012825337303293e-05,0.0,0.0,5.052805608210001e-05
lemk,3.670712832243101e-05,8.802565067460659e-05,0.0,4.227541502831819e-05,2.5264028041050006e-05
qntf,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
harrop,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
demonstratio,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
dre,4.5883910403038765e-05,0.0,8.690513435533772e-05,8.455083005663638e-05,2.5264028041050006e-05
owner,0.0013122798375269087,0.0004401282533730329,4.345256717766886e-05,0.00042275415028318185,0.0030822114210081004
diari,0.00016518207745093953,0.00017605130134921317,8.690513435533772e-05,0.00021137707514159093,0.00017684819628735002
ss,0.0004221319757079566,0.0005281539040476394,0.000608335940487364,0.0007186820554814092,7.579208412315001e-05
freepub,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
millson,7.341425664486202e-05,0.00035210260269842635,0.0,0.0,0.0
believ,0.006790818739649737,0.00360905167765887,0.00647443250947266,0.004988498973341546,0.00987823496405055
incompress,0.0027989185345853643,0.001232359109444492,0.01099349949595022,0.00021137707514159093,0.00048001653277995003
precursori,0.0001927124236927628,0.0,0.0008690513435533772,0.0,2.5264028041050006e-05
sole,0.0025327918542477398,0.0011883462841071888,0.003736920777279522,0.0026633511467840454,0.002526402804105
fearnley,2.7530346241823257e-05,4.4012825337303293e-05,0.0,0.0,5.052805608210001e-05
regularis,0.0007341425664486202,0.0005721667293849428,0.0005648833733096952,0.002029219921359273,0.00015158416824630002
debut,4.5883910403038765e-05,4.4012825337303293e-05,8.690513435533772e-05,8.455083005663638e-05,0.0
nikishin,0.00011929816704790078,0.0005721667293849428,0.0,0.0,0.0
long,0.022354641148360485,0.01390805280658784,0.038933500191191295,0.018643458027488322,0.01978173395614215
nifti,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
hoc,0.0023951401230386236,0.0004401282533730329,0.0014773872840407412,0.001986944506330955,0.0042948847669785
extrasolar,0.00016518207745093953,0.0,0.0006952410748427018,8.455083005663638e-05,0.0
pkn,2.7530346241823257e-05,0.0,8.690513435533772e-05,0.0,2.5264028041050006e-05
zinc,0.00014682851328972404,0.0,0.0003910731045990197,0.00021137707514159093,5.052805608210001e-05
ptfpc,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
mbt,0.0002294195520151938,0.0,0.0,0.0,0.00063160070102625
whenev,0.004340617924127467,0.009550783098194814,0.0013470295825077346,0.0034243086172937734,0.0036380200379112007
entrain,0.0003854248473855256,0.0,0.001781555254284423,0.0,2.5264028041050006e-05
omori,0.0002753034624182326,0.0,0.0011732193137970592,0.00012682624508495455,0.0
hex,2.7530346241823257e-05,4.4012825337303293e-05,0.0,0.0,5.052805608210001e-05
umc,6.423747456425427e-05,0.0,0.0,0.0,0.00017684819628735002
meineck,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
micrograv,0.0001927124236927628,0.0,0.0008255987763757083,0.0,5.052805608210001e-05
classic,0.05458349981545492,0.09599197206065847,0.05826989258525394,0.04946223558313227,0.031731619219558804
cbmir,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
aitken,3.670712832243101e-05,8.802565067460659e-05,8.690513435533772e-05,0.0,0.0
infer,0.05360158413282989,0.0027287951709128043,0.010950046928772552,0.18229158960210803,0.030695794069875756
ultracontract,0.00012847494912850854,0.000616179554722246,0.0,0.0,0.0
npp,5.5060692483646513e-05,4.4012825337303293e-05,0.0002172628358883443,0.0,0.0
fgvc,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
coboundari,0.00018353564161215506,0.0008802565067460658,0.0,0.0,0.0
lineal,8.259103872546977e-05,0.0,0.0003910731045990197,0.0,0.0
utm,6.423747456425427e-05,0.0,0.0,4.227541502831819e-05,0.00015158416824630002
mcc,0.00023859633409580155,0.00022006412668651646,0.0,0.00012682624508495455,0.0004547525047389001
mcallest,8.259103872546977e-05,0.0,0.0,0.0002536524901699091,7.579208412315001e-05
foveat,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
effici,0.10230276663461522,0.00871453941678605,0.061659192825112105,0.15007772335052957,0.15110415171352007
wcett,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
chronogeometri,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
rafteri,9.176782080607753e-05,0.0,0.0,0.00042275415028318185,0.0
multiproject,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
volmin,7.341425664486202e-05,0.0,0.0,0.0003382033202265455,0.0
lesion,0.0004955462323528187,0.0,0.0007386936420203706,0.001183711620792909,0.00022737625236945004
ajb,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
phototherm,8.259103872546977e-05,0.0,0.000304167970243682,0.0,5.052805608210001e-05
furthemor,3.670712832243101e-05,0.00013203847601190986,4.345256717766886e-05,0.0,0.0
rdl,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
euclidean,0.013131975157349693,0.03507822179383072,0.0011297667466193904,0.009004663401031773,0.009979291076214751
interpoint,4.5883910403038765e-05,4.4012825337303293e-05,0.0,0.00012682624508495455,2.5264028041050006e-05
ctbnctoolkit,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
outdoor,0.0006515515277231504,0.0,0.0006952410748427018,0.00012682624508495455,0.0013137294581346002
underrepres,0.0001376517312091163,0.00013203847601190986,0.00026071540306601314,0.00012682624508495455,7.579208412315001e-05
sgu,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
operad,0.0069560008171006766,0.033317708780338594,0.0,0.0,2.5264028041050006e-05
peke,9.176782080607753e-05,0.0,0.0004345256717766886,0.0,0.0
recoveri,0.008442639514159134,0.0014084104107937054,0.005953001703340633,0.021095432099130774,0.006366535066344601
lesieur,5.5060692483646513e-05,0.00022006412668651646,4.345256717766886e-05,0.0,0.0
tpc,0.0001376517312091163,0.0,0.000304167970243682,0.0,0.00020211222432840005
pseudographoid,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
mmpp,4.5883910403038765e-05,0.0,0.0,8.455083005663638e-05,7.579208412315001e-05
trojan,0.00018353564161215506,0.0,0.0,0.0,0.0005052805608210001
superoptim,0.00012847494912850854,0.0005281539040476394,0.0,0.0,5.052805608210001e-05
snome,5.5060692483646513e-05,0.0,0.0,0.0,0.00015158416824630002
issac,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
gh,0.00012847494912850854,0.00035210260269842635,0.0,0.00021137707514159093,2.5264028041050006e-05
qsic,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
geq,2.7530346241823257e-05,4.4012825337303293e-05,0.0,0.0,5.052805608210001e-05
snmp,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
kentucki,4.5883910403038765e-05,0.0,0.00013035770153300657,8.455083005663638e-05,0.0
plsr,5.5060692483646513e-05,0.0,0.0,0.0002536524901699091,0.0
reactant,0.00022024276993458605,0.0,0.0009559564779087148,0.0,5.052805608210001e-05
fxt,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
soglasso,3.670712832243101e-05,0.0,0.0,0.00016910166011327275,0.0
xqowl,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
autotag,9.176782080607753e-05,0.0,0.0,0.0,0.00025264028041050004
unnormalis,4.5883910403038765e-05,0.0,0.0,0.00021137707514159093,0.0
missevitch,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
slosh,9.176782080607753e-05,0.00013203847601190986,4.345256717766886e-05,0.00021137707514159093,2.5264028041050006e-05
ilda,3.670712832243101e-05,0.0,0.00017381026871067545,0.0,0.0
rootogram,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
mossel,8.259103872546977e-05,0.0,0.0,0.0,0.00022737625236945004
aspa,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
unaverag,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
incommensur,0.0001927124236927628,0.0004841410787103362,0.00013035770153300657,0.00016910166011327275,7.579208412315001e-05
ecri,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
svcms,3.670712832243101e-05,0.0,0.0,0.00016910166011327275,0.0
powerpoint,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
kerma,3.670712832243101e-05,0.0,0.00017381026871067545,0.0,0.0
thale,8.259103872546977e-05,4.4012825337303293e-05,8.690513435533772e-05,8.455083005663638e-05,0.00010105611216420002
scico,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
induc,0.025181090029187673,0.04766588984029946,0.035022769145201096,0.016656513521157365,0.011646716926924051
eke,7.341425664486202e-05,0.0,0.0003476205374213509,0.0,0.0
demmel,5.5060692483646513e-05,0.0,0.0,4.227541502831819e-05,0.00012632014020525002
mwstat,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
austria,0.00020188920577337056,4.4012825337303293e-05,0.00026071540306601314,8.455083005663638e-05,0.00032843236453365004
reign,0.00011012138496729303,0.0,0.0003476205374213509,8.455083005663638e-05,5.052805608210001e-05
ri,0.0005414301427558575,0.00017605130134921317,0.0017381026871067544,0.0005073049803398182,7.579208412315001e-05
intial,2.7530346241823257e-05,0.0,8.690513435533772e-05,4.227541502831819e-05,0.0
fa,0.0003578945011437023,0.000308089777361123,4.345256717766886e-05,0.000676406640453091,0.00037896042061575004
uneth,4.5883910403038765e-05,0.0,0.0,4.227541502831819e-05,0.00010105611216420002
usler,5.5060692483646513e-05,0.0,0.0,0.0002536524901699091,0.0
chaitin,7.341425664486202e-05,8.802565067460659e-05,8.690513435533772e-05,0.0,0.00010105611216420002
sql,0.0020831295322979596,0.0,0.0,4.227541502831819e-05,0.005709670337277301
nag,3.670712832243101e-05,8.802565067460659e-05,4.345256717766886e-05,0.0,2.5264028041050006e-05
microtoroid,9.176782080607753e-05,0.0,0.0004345256717766886,0.0,0.0
preinject,3.670712832243101e-05,0.00013203847601190986,0.0,0.0,2.5264028041050006e-05
hyd,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
catchment,0.00011012138496729303,0.0,8.690513435533772e-05,0.0003804787352548637,2.5264028041050006e-05
snowbal,0.00014682851328972404,0.0,0.000304167970243682,0.0002959279051982273,5.052805608210001e-05
classmat,5.5060692483646513e-05,4.4012825337303293e-05,0.00013035770153300657,4.227541502831819e-05,2.5264028041050006e-05
riot,0.00014682851328972404,0.0,0.0002172628358883443,4.227541502831819e-05,0.00025264028041050004
ballard,2.7530346241823257e-05,4.4012825337303293e-05,0.0,0.0,5.052805608210001e-05
stale,0.00014682851328972404,0.0,0.0,0.0,0.0004042244486568001
whiteley,5.5060692483646513e-05,8.802565067460659e-05,0.0,0.00016910166011327275,0.0
kc,5.5060692483646513e-05,0.00013203847601190986,4.345256717766886e-05,0.0,5.052805608210001e-05
siames,6.423747456425427e-05,0.0,0.0,0.0,0.00017684819628735002
pristin,0.00012847494912850854,0.0,0.0004779782389543574,0.0,7.579208412315001e-05
hertzian,0.00011012138496729303,0.0,0.0005214308061320263,0.0,0.0
stahel,2.7530346241823257e-05,8.802565067460659e-05,0.0,4.227541502831819e-05,0.0
mfs,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
architect,0.00046801588611099535,4.4012825337303293e-05,0.00017381026871067545,8.455083005663638e-05,0.0011116172338062002
kintex,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
kang,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
primer,0.00039460162946613336,0.00013203847601190986,0.0010428616122640526,0.0,0.0004042244486568001
lexic,0.0014774619149778483,0.0,0.0,0.00016910166011327275,0.0039664524024448505
polytrop,8.259103872546977e-05,4.4012825337303293e-05,0.0003476205374213509,0.0,0.0
triboelectrif,5.5060692483646513e-05,0.0,0.00026071540306601314,0.0,0.0
bog,2.7530346241823257e-05,0.0,0.0,4.227541502831819e-05,5.052805608210001e-05
o,0.04891224848963933,0.04088791473835476,0.011254214899016233,0.02578800316727409,0.08923254704098861
inexor,3.670712832243101e-05,4.4012825337303293e-05,4.345256717766886e-05,0.0,5.052805608210001e-05
particular,0.10000857111446329,0.15039182417756536,0.07721521187471757,0.10433572428988928,0.08175439474083782
cent,0.00029365702657944807,4.4012825337303293e-05,0.0005214308061320263,0.0,0.00048001653277995003
renounc,4.5883910403038765e-05,0.0,0.00017381026871067545,0.0,2.5264028041050006e-05
pgm,8.259103872546977e-05,0.00013203847601190986,4.345256717766886e-05,0.00021137707514159093,0.0
jersey,6.423747456425427e-05,0.0,8.690513435533772e-05,0.00012682624508495455,5.052805608210001e-05
coset,0.0007249657843680124,0.0033889875509723532,4.345256717766886e-05,0.0,2.5264028041050006e-05
evolv,0.010140344199071567,0.001804525838829435,0.009472659644731811,0.00794777802532382,0.016623730451010902
simp,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
bangert,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
expo,3.670712832243101e-05,0.0,0.0,0.00012682624508495455,2.5264028041050006e-05
magnetorot,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
wirelin,5.5060692483646513e-05,0.0,4.345256717766886e-05,0.0,0.00012632014020525002
dex,0.00011012138496729303,0.0,0.0,0.0002959279051982273,0.00012632014020525002
success,0.028301195936594307,0.006910013577956616,0.026810233948621684,0.026633511467840456,0.042443567108964006
hpe,5.5060692483646513e-05,0.0,0.00013035770153300657,8.455083005663638e-05,2.5264028041050006e-05
volleybal,3.670712832243101e-05,0.0,0.0,0.00016910166011327275,0.0
lpga,3.670712832243101e-05,0.0,0.0,0.00012682624508495455,2.5264028041050006e-05
finland,0.00022024276993458605,4.4012825337303293e-05,0.0002172628358883443,0.0003382033202265455,0.00025264028041050004
infector,4.5883910403038765e-05,0.0,0.0,0.00021137707514159093,0.0
prentic,7.341425664486202e-05,0.0,0.0,0.0003382033202265455,0.0
polymod,4.5883910403038765e-05,8.802565067460659e-05,4.345256717766886e-05,8.455083005663638e-05,0.0
algor,6.423747456425427e-05,8.802565067460659e-05,0.0,0.00016910166011327275,2.5264028041050006e-05
sgof,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
pedro,4.5883910403038765e-05,4.4012825337303293e-05,8.690513435533772e-05,0.0,5.052805608210001e-05
bdp,5.5060692483646513e-05,0.00013203847601190986,0.0,0.00012682624508495455,0.0
salvag,2.7530346241823257e-05,0.0,4.345256717766886e-05,4.227541502831819e-05,2.5264028041050006e-05
incap,0.00023859633409580155,4.4012825337303293e-05,8.690513435533772e-05,0.0002959279051982273,0.0004042244486568001
cvqf,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
weyman,7.341425664486202e-05,0.00035210260269842635,0.0,0.0,0.0
rutherford,0.00029365702657944807,4.4012825337303293e-05,0.0013470295825077346,0.0,0.0
qpl,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
sapt,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
icml,4.5883910403038765e-05,0.0,0.0,0.00021137707514159093,0.0
ultrapow,0.00041295519362734886,0.001980577140178648,0.0,0.0,0.0
sarsa,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
bpgl,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
congreg,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
duli,4.5883910403038765e-05,0.0,0.00017381026871067545,0.0,2.5264028041050006e-05
brahe,0.00011012138496729303,0.0,0.0005214308061320263,0.0,0.0
plata,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
solvat,0.0004771926681916031,0.0,0.0019553655229950988,0.00021137707514159093,5.052805608210001e-05
aeronet,5.5060692483646513e-05,0.0,0.00013035770153300657,0.00012682624508495455,0.0
warranti,9.176782080607753e-05,0.0,0.0,0.0003382033202265455,5.052805608210001e-05
dublin,0.0001376517312091163,0.0,0.00017381026871067545,0.0,0.00027790430845155004
damm,4.5883910403038765e-05,0.0,0.00013035770153300657,4.227541502831819e-05,2.5264028041050006e-05
eigensolv,0.00023859633409580155,0.0,4.345256717766886e-05,0.0,0.00063160070102625
idler,3.670712832243101e-05,0.0,0.00017381026871067545,0.0,0.0
usaf,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
streamer,0.0012021584525596157,0.0,0.005692286300274621,0.0,0.0
areal,0.0004404855398691721,4.4012825337303293e-05,0.0003476205374213509,0.0016487411861044092,0.0
okstedt,6.423747456425427e-05,0.000308089777361123,0.0,0.0,0.0
audroid,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
foka,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
mckenzi,3.670712832243101e-05,0.0,8.690513435533772e-05,8.455083005663638e-05,0.0
cooki,0.00043130875778856436,0.0010122949827579756,0.0,8.455083005663638e-05,0.0005558086169031001
outperform,0.016114429333547214,0.0003961154280357296,0.002085723224528105,0.031368357951012095,0.02417767483528485
peruvian,5.5060692483646513e-05,0.0,0.0002172628358883443,0.0,2.5264028041050006e-05
triumvir,4.5883910403038765e-05,0.00022006412668651646,0.0,0.0,0.0
acr,9.176782080607753e-05,0.0,0.0002172628358883443,8.455083005663638e-05,7.579208412315001e-05
extractor,0.00044966232194977986,0.0,0.00013035770153300657,0.0005073049803398182,0.0008589769533957001
ofe,5.5060692483646513e-05,0.0,0.00017381026871067545,0.0,5.052805608210001e-05
noncompli,0.00015600529537033178,0.0,0.0,0.0007186820554814092,0.0
desol,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
porter,0.00012847494912850854,0.0003961154280357296,4.345256717766886e-05,0.0,0.00010105611216420002
lsh,0.0006148443994007194,0.0,0.0,0.0003382033202265455,0.00149057765442195
rehears,9.176782080607753e-05,0.0,4.345256717766886e-05,4.227541502831819e-05,0.00020211222432840005
placer,4.5883910403038765e-05,0.0,0.00013035770153300657,0.0,5.052805608210001e-05
erp,0.0006056676173201116,0.00013203847601190986,0.00017381026871067545,4.227541502831819e-05,0.0014653136263809
vimeo,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
orthonorm,0.0013398101837687319,0.002552743869563591,0.0011297667466193904,0.001860118261246,0.0004547525047389001
late,0.002441024033441662,0.001232359109444492,0.004779782389543574,0.002071495336387591,0.0019958582152429503
ohno,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
workload,0.004258026885401997,4.4012825337303293e-05,0.00017381026871067545,0.0005495803953681365,0.011267756506308301
physisorpt,5.5060692483646513e-05,0.0,0.00026071540306601314,0.0,0.0
rich,0.00718542036911587,0.003785102979008083,0.004258351583411548,0.006890892649615864,0.011015116225897802
chlorophyl,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
thermomet,0.00011929816704790078,4.4012825337303293e-05,0.0005214308061320263,0.0,0.0
parshin,5.5060692483646513e-05,0.0002640769520238197,0.0,0.0,0.0
riemanniann,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
sop,6.423747456425427e-05,4.4012825337303293e-05,0.0,0.0,0.00015158416824630002
epic,0.0006423747456425426,0.00022006412668651646,0.002302986060416449,0.0,0.00030316833649260004
lstd,0.00011929816704790078,0.0,0.0,0.00042275415028318185,7.579208412315001e-05
nonpolynomi,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
bz,0.0003211873728212713,0.00013203847601190986,0.0013035770153300658,0.0,5.052805608210001e-05
hayn,3.670712832243101e-05,8.802565067460659e-05,0.0,8.455083005663638e-05,0.0
neuromagnet,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
marchenko,3.670712832243101e-05,8.802565067460659e-05,0.0,8.455083005663638e-05,0.0
brush,0.0002110659878539783,0.000308089777361123,0.00013035770153300657,0.00012682624508495455,0.00025264028041050004
lesson,0.0016793511207512186,0.00022006412668651646,0.002694059165015469,0.0003382033202265455,0.0027285150284334
ce,0.0004221319757079566,0.00035210260269842635,0.000608335940487364,0.0002959279051982273,0.00042948847669785004
pyrosequenc,4.5883910403038765e-05,0.0,0.0,0.00021137707514159093,0.0
souriau,6.423747456425427e-05,0.000308089777361123,0.0,0.0,0.0
mii,5.5060692483646513e-05,0.0,0.0,0.00021137707514159093,2.5264028041050006e-05
szilard,7.341425664486202e-05,0.0,0.0003476205374213509,0.0,0.0
explos,0.0028356256629077955,0.00022006412668651646,0.005866096568985296,0.0017755674311893638,0.0032085315612133502
thumbnail,0.00023859633409580155,0.0,8.690513435533772e-05,0.0,0.0006063366729852001
dist,0.00018353564161215506,0.0006601923800595494,0.0,0.0,0.00012632014020525002
bernardo,3.670712832243101e-05,0.0,0.0,0.00012682624508495455,2.5264028041050006e-05
circulatori,5.5060692483646513e-05,4.4012825337303293e-05,0.00017381026871067545,4.227541502831819e-05,0.0
nonstochast,5.5060692483646513e-05,0.0,4.345256717766886e-05,0.00016910166011327275,2.5264028041050006e-05
groupoidif,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
cosmolog,0.00273468106002111,0.0004401282533730329,0.00916849167448813,0.002959279051982273,0.00017684819628735002
windi,5.5060692483646513e-05,0.0,8.690513435533772e-05,0.0,0.00010105611216420002
smat,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
spermatozoa,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
freiman,4.5883910403038765e-05,0.00022006412668651646,0.0,0.0,0.0
duopoli,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
ensonifi,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
connex,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
strehl,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
spelt,3.670712832243101e-05,4.4012825337303293e-05,4.345256717766886e-05,0.0,5.052805608210001e-05
client,0.004514976783659015,0.0,0.0004345256717766886,0.0008032328855380456,0.011697244983006151
nitric,0.00011929816704790078,0.0,0.0005648833733096952,0.0,0.0
slda,4.5883910403038765e-05,0.0,0.0,0.00012682624508495455,5.052805608210001e-05
benjamini,0.00039460162946613336,0.0002640769520238197,0.0,0.0015641903560477729,0.0
likelihood,0.03277946559193089,0.0008362436814087624,0.0032154899711474955,0.13976252208361992,0.0043706768511016505
mimic,0.001706881466993042,0.000616179554722246,0.001868460388639761,0.002029219921359273,0.0020463862713250504
speleothem,0.00015600529537033178,0.0,0.0007386936420203706,0.0,0.0
mann,0.00014682851328972404,0.00035210260269842635,8.690513435533772e-05,0.00012682624508495455,7.579208412315001e-05
sumatera,5.5060692483646513e-05,0.0,0.00017381026871067545,0.0,5.052805608210001e-05
spmd,6.423747456425427e-05,0.0,0.0,4.227541502831819e-05,0.00015158416824630002
volkov,5.5060692483646513e-05,4.4012825337303293e-05,0.0002172628358883443,0.0,0.0
hironaka,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
nullspac,8.259103872546977e-05,4.4012825337303293e-05,0.0,4.227541502831819e-05,0.00017684819628735002
bun,2.7530346241823257e-05,8.802565067460659e-05,0.0,0.0,2.5264028041050006e-05
burglari,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
